N_unmapped	1447006	1447006	1447006
N_multimapping	375505	375505	375505
N_noFeature	285636	3894538	3940412
N_ambiguous	471525	45802	45269
YDL246C	4	2	2
YDL243C	207	101	108
YDR387C	569	280	289
YDL094C	9	43	60
YDR438W	275	131	144
YDR523C	22	11	12
YDR542W	6	2	4
YDR492W	423	245	263
YDR018C	69	42	27
YDL189W	816	407	409
YDR508C	3266	1820	1869
YDR462W	567	298	269
YDR175C	609	295	314
YDR186C	1469	769	700
YDR150W	797	406	427
YDR243C	157	75	88
YDL182W	7269	3585	3685
YDR362C	525	258	267
YDR232W	749	370	379
YDR158W	11284	5613	5677
YDR439W	188	100	89
YDL206W	516	275	243
YDR125C	199	120	96
YDR338C	298	161	139
YDR526C	0	91	81
YDR533C	739	361	379
YDR272W	1592	834	759
YDR197W	297	139	160
YDR512C	578	529	523
YDR489W	156	83	93
YDR299W	278	154	125
YDL015C	2789	1362	1428
YDR304C	2250	1113	1137
YDR271C	0	83	77
YDL181W	447	231	216
YDR367W	330	201	174
YDR085C	327	150	178
YDL097C	2486	1263	1223
YDL139C	134	56	78
YDR200C	478	316	305
YDR191W	225	114	111
YDR451C	671	338	333
YDR469W	281	152	136
YDR470C	497	218	287
YDR105C	951	466	486
YDR483W	3605	1859	1746
YDL123W	364	183	181
YDL199C	331	161	173
YDR505C	668	333	336
YDL045W-A	517	257	260
YDL045C	401	205	198
YDR361C	441	196	245
YDR406W-A	3	6	4
YDR199W	5	81	69
YDR266C	664	321	347
YDL242W	47	29	18
YDR002W	3699	1881	1819
YDR214W	1545	773	775
YDR130C	295	161	134
YDL176W	285	150	135
YDR358W	978	510	469
YDR544C	1	0	1
YDR460W	446	253	193
snR84	52	28	35
YDR034W-B	240	104	136
YDL028C	492	260	234
YDR061W	519	267	253
YDR060W	536	271	265
YDR169C-A	18	7	11
YDR363W	232	132	101
YDR422C	558	270	291
YDR119W	1090	569	522
tR(ACG)D	9	4	5
YDR097C	454	211	245
YDR042C	53	28	29
YDL160C	606	323	287
YDR425W	379	263	251
snR13	4	1	3
YDR228C	596	304	292
YDR319C	372	220	186
YDR471W	4751	2471	2287
YDR089W	674	362	313
tD(GUC)D	1	1	0
YDR275W	287	143	144
YDR043C	636	319	317
YDR129C	3820	1929	1891
YDR136C	1	20	14
YDL066W	2039	1044	1008
YDR302W	447	244	203
YDR239C	264	127	138
YDR539W	396	222	174
tK(CUU)D1	0	0	0
YDL125C	2185	1059	1128
YDR493W	439	213	227
YDR101C	298	151	149
YDR182W-A	11	3	8
YDR212W	1532	781	751
YDR476C	532	248	284
YDL131W	3611	1802	1810
YDR458C	518	259	261
YDR081C	607	314	293
YDL071C	14	20	24
YDR113C	401	189	213
YDR168W	1056	552	504
YDR520C	265	155	154
YDR307W	499	248	252
YDR265W	502	256	248
YDL076C	725	398	329
YDL006W	375	209	166
YDL086W	349	691	647
YDR238C	1604	787	818
YDR077W	24449	12553	11912
YDR381C-A	835	412	423
YDL023C	0	1019	903
YDL083C	6759	3410	3349
YDR036C	591	292	300
YDR057W	514	257	257
YDR513W	1586	1034	1015
YDR487C	3169	1598	1572
YDR066C	77	41	41
YDR352W	402	210	193
YDR278C	1	0	1
YDR079C-A	462	216	252
YDR204W	608	321	287
YDL247W-A	7	3	4
YDL024C	107	51	56
tA(AGC)D	2	1	1
YDR109C	462	241	222
YDR466W	640	399	399
YDR427W	1421	746	709
YDL044C	236	115	121
