N_unmapped	1188446	1188446	1188446
N_multimapping	492557	492557	492557
N_noFeature	327126	5036053	5120168
N_ambiguous	648323	54543	53436
YDL246C	13	6	7
YDL243C	245	123	122
YDR387C	770	370	401
YDL094C	10	73	107
YDR438W	355	177	178
YDR523C	19	13	6
YDR542W	6	2	4
YDR492W	535	322	330
YDR018C	115	59	56
YDL189W	1247	633	614
YDR508C	2709	1555	1549
YDR462W	759	375	385
YDR175C	993	527	466
YDR186C	1538	808	730
YDR150W	1218	599	675
YDR243C	303	171	152
YDL182W	2548	1286	1263
YDR362C	768	402	366
YDR232W	1099	569	531
YDR158W	5397	2666	2731
YDR439W	302	156	146
YDL206W	650	329	321
YDR125C	230	114	123
YDR338C	389	191	198
YDR526C	1	117	101
YDR533C	574	296	278
YDR272W	1979	1007	972
YDR197W	381	200	186
YDR512C	691	723	602
YDR489W	248	130	161
YDR299W	464	228	237
YDL015C	3188	1586	1603
YDR304C	3306	1622	1685
YDR271C	0	126	102
YDL181W	551	299	252
YDR367W	532	319	289
YDR085C	428	221	207
YDL097C	4161	2130	2032
YDL139C	181	81	100
YDR200C	507	368	333
YDR191W	367	206	162
YDR451C	961	488	473
YDR469W	491	262	235
YDR470C	731	362	375
YDR105C	1111	525	586
YDR483W	4330	2163	2168
YDL123W	501	245	256
YDL199C	408	204	205
YDR505C	1035	527	510
YDL045W-A	851	447	404
YDL045C	593	290	303
YDR361C	641	311	330
YDR406W-A	2	10	6
YDR199W	2	89	107
YDR266C	828	434	395
YDL242W	39	24	15
YDR002W	4639	2365	2275
YDR214W	3169	1614	1555
YDR130C	497	256	241
YDL176W	388	221	167
YDR358W	1007	497	511
YDR544C	0	0	0
YDR460W	608	316	293
snR84	86	49	48
YDR034W-B	227	124	103
YDL028C	627	305	323
YDR061W	851	441	410
YDR060W	801	420	383
YDR169C-A	11	3	8
YDR363W	384	191	193
YDR422C	720	347	375
YDR119W	1283	679	605
tR(ACG)D	4	4	0
YDR097C	799	412	388
YDR042C	66	30	36
YDL160C	1015	518	498
YDR425W	420	277	274
snR13	8	5	4
YDR228C	742	397	345
YDR319C	609	315	339
YDR471W	5557	2888	2671
YDR089W	889	442	447
tD(GUC)D	0	0	0
YDR275W	401	211	190
YDR043C	534	285	249
YDR129C	5100	2558	2543
YDR136C	2	23	20
YDL066W	1682	859	828
YDR302W	745	362	386
YDR239C	380	205	177
YDR539W	665	339	326
tK(CUU)D1	1	1	0
YDL125C	3894	1913	1982
YDR493W	477	239	238
YDR101C	540	263	278
YDR182W-A	21	10	11
YDR212W	2209	1114	1096
YDR476C	1155	538	617
YDL131W	1803	862	941
YDR458C	782	404	378
YDR081C	762	372	391
YDL071C	41	76	85
YDR113C	622	308	314
YDR168W	1704	837	868
YDR520C	386	238	214
YDR307W	772	412	364
YDR265W	772	399	374
YDL076C	908	483	425
YDL006W	521	271	251
YDL086W	525	993	1018
YDR238C	2843	1404	1440
YDR077W	30981	15864	15130
YDR381C-A	781	398	383
YDL023C	0	1462	1371
YDL083C	7894	3960	3936
YDR036C	831	430	401
YDR057W	609	321	288
YDR513W	2111	1378	1359
YDR487C	2285	1123	1162
YDR066C	167	70	102
YDR352W	545	273	272
YDR278C	2	1	1
YDR079C-A	579	272	310
YDR204W	976	477	499
YDL247W-A	18	10	8
YDL024C	134	60	75
tA(AGC)D	0	0	0
YDR109C	581	296	288
YDR466W	812	548	478
YDR427W	2298	1185	1147
YDL044C	321	177	144
YDL079C	312	163	149
